Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq rec contract addr,ERC20 min val rec,ERC20 uniq sent token name,FLAG
4408.87,576.34,224627.27,15,275,0,3,10,0.200209,24.063401,0.449574,1.0,25.0,8.24,290,123.6,123.632982,0.03298202,3.0,503.7541716,0.0,0.0,0.0,3.0,3.0,0.20386,0.0,0
79.38,0.3,318.1,4,2,0,2,3,18.026097,82.973903,50.5,0.1,52.336593,25.249508,6,100.9980316,101.0,0.001968437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.68,863.83,1042402.07,1055,1201,0,4,1,0.010003,0.7436,0.099084,0.048245,0.752545,0.112271,2256,118.445765,119.0002304,0.554465427,5.0,200.01,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
19.62,0.0,58.85,3,1,0,1,3,101.0,101.0,101.0,0.129187,51.493024,33.665988,4,100.9979647,101.0,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.02,0.0,15.05,3,2,0,2,3,510.731004,1490.268996,1000.5,0.25174,1938.787431,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29241.42,0.0,58482.85,2,1,0,1,2,0.032037,0.032037,0.032037,0.000591,0.029837,0.0152139999999999,3,0.0304279,0.032037,0.0016090999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.12,4530.86,95402.6,21,21,0,2,1,0.427324,20.0,3.695417,0.426905,19.99958,3.694997,42,77.59493607,77.60375608,0.008820006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,3.2,1,1,0,1,1,193.311068,193.311068,193.311068,193.310228,193.310228,193.310228,2,193.3102278,193.3110678,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.43,0.0,58.28,3,1,0,1,3,101.0,101.0,101.0,24.798136,46.095797,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
105.32,1.23,318.42,3,2,0,2,3,21.813239000000006,79.186761,50.5,19.852158,59.621446,33.666179,5,100.9985356,101.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,8655.23,1081904.15,0,125,1,3,0,0.0,0.402418,0.186779,0.0,0.0,0.0,126,0.0,23.34742062,23.34742062,5.0,6.948537799,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
4.09,3414.01,372568.62,108,109,0,4,2,0.029868,2.995,0.240723,0.09798,2.986667,0.241558,217,26.08824139,26.23879233,0.150550938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4480.98,6747.94,321316.42,19,35,0,7,11,0.05,200.0,31.38958,0.0,300.0,44.539474,54,846.25,1098.635294,252.3852944,64.0,376994861.6,4e-10,0.0,1.0,46.0,48.0,0.0,1.0,0
34.48,2715.16,978930.55,279,357,0,28,2,0.032257,126.0,7.910058,0.0,151.999295,10.200797,636,2846.022258,2823.890579,-22.13167886,6.0,576.9,204.9,0.0,1.0,4.0,5.0,0.0,1.0,0
16.92,0.0,50.75,3,1,0,1,3,101.0,101.0,101.0,0.808789,72.04146899999998,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160.29,0.17,320.92,2,2,0,2,2,38.886024,62.113976,50.5,40.0,60.99901600000001,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3842.75,276678.25,0,72,1,3,0,0.0,5.093936,0.945148,0.0,0.0,0.0,73,0.0,68.05066397,68.05066397,2.0,1.214562282,0.0,0.0,0.0,2.0,2.0,0.099806,0.0,0
21.43,0.0,64.3,3,1,0,1,3,101.0,101.0,101.0,2.639262,76.39403399999998,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
296.32,4193.85,416310.0,117,91,0,12,62,0.0,250.0,14.307116,0.0,262.651681,11.127107,208,1301.871506,1301.947569,0.076063732,38.0,2032.994301,2032.994287,0.0,13.0,9.0,6.0,0.0,5.0,0
23.98,0.0,71.95,3,2,0,2,3,6.791993,94.208007,50.5,3.0,57.632586,33.666151,5,100.9984519,101.0,0.001548055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,14.1,1,1,0,1,1,7.99,7.99,7.99,7.989496000000001,7.989496000000001,7.989496000000001,2,7.989496000000001,7.99,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.93,1930.23,5915.37,5,3,0,2,5,0.136158,0.6329229999999999,0.317304,0.12,0.454813,0.189963,8,0.94981273,0.95191275,0.00210002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20236.24,14490.48,1011082.6,7,60,0,8,2,0.0003,0.143,0.082297,0.0,3.685592,0.7049489999999999,67,4.93464475,4.937825872,0.003181122,2.0,0.12887611,0.12887611,0.0,1.0,1.0,1.0,0.128876,1.0,0
3746.8,38009.72,550328.33,15,13,0,2,15,0.010874,23.229247,8.122233,0.0,22.040866,6.938764,28,104.0814631,105.5890319,1.5075688040000002,10.0,30375.10457,156.63157980000005,0.0,1.0,8.0,9.0,0.0,1.0,0
0.0,64183.82,192551.47,0,3,1,2,0,0.0,1.0,0.666667,0.0,0.0,0.0,4,0.0,2.0,2.0,2.0,0.287046596,0.0,0.0,0.0,2.0,2.0,0.075326,0.0,0
1883.28,75058.23,315299.18,8,4,0,4,4,0.18,10.5,2.9975,0.19748,4.0,1.497132,12,11.97705998,11.99,0.01294002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.01,0.0,64.03,4,1,0,1,3,101.0,101.0,101.0,3.0,76.753755,25.249475,5,100.9979,101.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.94,7463.48,329190.57,40,44,0,5,1,0.944287,505.52419,31.586474,0.929287,505.520833,34.816429,84,1392.657176,1389.804853,-2.8523231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,709.78,418772.6,0,590,1,3,0,0.0,138.22,1.264267,0.0,0.0,0.0,591,0.0,745.9177950000002,745.9177950000002,3.0,9.322819229,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
6.71,105100.03,315320.22,3,3,0,3,1,1.0,120.486,42.107897,0.998872,120.485013,42.104842,6,126.3145246,126.3236912,0.00916656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.73,39069.62,351651.15,9,9,0,4,1,8.75,150.0,91.397466,8.749151,149.999294,91.396636,18,822.5697205,822.5771977999998,0.007477283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.48,0.23,76.92,3,2,0,2,3,28.540031,72.459969,50.5,0.133339,51.624246,33.666163,5,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.88,394.63,563075.85,1363,1372,0,3,1,0.011071,27.0,0.278498,0.002448,26.996643,0.277128,2735,377.7253501,382.098638,4.373287933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163.78,0.0,327.57,2,1,0,1,2,101.0,101.0,101.0,1.0,99.999016,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163.56,0.6,328.32,2,2,0,2,2,39.600272,61.399728,50.5,0.032125,100.966891,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.62,6173.43,1,9999,0,9999,1,0.023951,284.199398,6.008009,12000.0,12000.0,12000.0,10000,12000.0,60074.08233,48074.08233000001,1.0,1.219551787,0.0,0.0,0.0,1.0,1.0,1.219552,0.0,0
0.0,2338.02,226788.12,0,97,1,3,0,0.0,0.820127,0.395104,0.0,0.0,0.0,98,0.0,38.3251364,38.3251364,1.0,0.534119597,0.0,0.0,0.0,1.0,1.0,0.5341199999999999,0.0,0
0.0,1636.02,229043.03,0,140,1,5,0,0.0,38.0,0.977635,0.0,0.0,0.0,141,0.0,136.868965,136.868965,2.0,0.7622782570000001,0.0,0.0,0.0,2.0,2.0,0.294355,0.0,0
22550.24,969.74,525443.65,23,7,0,2,10,0.189148,36.00575,9.155259,0.0,42.5,6.526957,30,150.12,64.08681238,-86.03318762,42.0,696330.564,459433.9147,0.0,8.0,17.0,15.0,0.0,4.0,0
0.0,1714.65,198899.82,0,116,1,3,0,0.0,0.467149,0.210917,0.0,0.0,0.0,117,0.0,24.46637643,24.46637643,2.0,0.631143418,0.0,0.0,0.0,2.0,2.0,0.229197,0.0,0
1.24,0.07,3.87,3,2,0,2,3,959.842976,1041.157024,1000.5,0.137851,1058.149462,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2455.55,198899.82,0,81,1,4,0,0.0,67.515615,12.247383,0.0,0.0,0.0,82,0.0,992.0380295,992.0380295,5.0,618.5990547,0.0,0.0,0.0,5.0,5.0,0.401236,0.0,0
25150.52,11008.9,989189.97,3,83,0,5,1,0.0003,0.156296,0.095369,0.113967,6.949385,2.637948,86,7.913845247,7.915615247000001,0.00177,4.0,31.75045177,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
107.23,0.54,322.78,3,2,0,2,3,19.585603,81.414397,50.5,0.246857,99.916418,33.666179,5,100.9985356,101.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111.63,2714.36,643990.45,225,228,0,3,2,0.112963,1.448235,0.456251,0.112543,3.050399,0.461915,453,103.9308205,104.0253415,0.094521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.88,3029.31,15150.92,5,5,0,2,2,0.2,0.66,0.401587,0.19916,0.6591600000000001,0.400747,10,2.00373271,2.00793271,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3263.35,283911.55,0,87,1,3,0,0.0,0.469651,0.225746,0.0,0.0,0.0,88,0.0,19.63990523,19.63990523,4.0,3.28758472,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
64.3,2518.5,587205.53,202,228,0,3,1,0.250537,4.992595,1.2027709999999998,0.49781,5.664587,1.356666,430,274.0466227,274.2317486,0.185125928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.86,1373.88,2753.47,2,2,0,1,2,0.04885,0.048867,0.048859,0.048378,0.048426,0.048402,4,0.096804519,0.097717155,0.000912636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118.76,7937.77,836928.67,96,104,0,2,1,0.010493,12.538761,1.059137,0.802525,12.537561,1.145166,200,109.9359459,110.1502933,0.214347393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.86,0.0,9.28,5,2,0,2,4,942.951953,1058.048047,1000.5,0.001078,1101.620114,400.199528,7,2000.9976420000007,2001.0,0.002358181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34640.21,16607.53,135710.52,2,4,0,4,2,0.009531,7.676031,3.397129,6.0,7.5880550000000015,6.794027000000002,6,13.58805455,13.58851655,0.000462,1.0,0.12693388,0.0,0.0,0.0,1.0,1.0,0.126934,0.0,0
12369.07,13881.74,342505.57,3,22,0,6,1,0.01,4.995,0.424472,1.133992,7.062099000000001,3.11238,25,9.337140808,9.33838684,0.001246032,5.0,747.6398757000002,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
0.0,0.0,196.07,1,1,0,1,1,4.0,4.0,4.0,3.99958,3.99958,3.99958,2,3.99958,4.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.61,0.17,5.17,3,2,0,2,3,941.632067,1059.367933,1000.5,1.089483,1355.160729,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,19257.51,770300.32,0,40,1,2,0,0.04901,0.201057,0.117161,0.0,0.0,0.0,41,0.0,4.686442109,4.686442109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,4279.52,8559.05,0,2,0,2,0,0.027,5.0,2.5135,0.0,0.0,0.0,2,0.0,5.027,5.027,10.0,626.6352925,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0
3.52,19118.15,38243.33,2,2,0,2,2,3.832082,100.0,51.916041,3.83161,99.99958,51.915595,4,103.8311905,103.8320821,0.000891636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.15,3700.52,322394.1,87,87,0,1,2,0.100086,0.615617,0.114668,0.091932,0.614567,0.113535,174,9.87752,9.976153300000002,0.0986333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.09,0.0,66.27,3,1,0,1,3,101.0,101.0,101.0,0.01334,56.24049399999999,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.98,0.68,4.28,3,2,0,2,3,423.42256,1577.57744,1000.5,5.0,1870.469089,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.19,0.0,4.38,2,1,0,1,2,1423.0,1423.0,1423.0,268.535869,1154.4631880000004,711.499528,3,1422.999057,1423.0,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4275.36,10813.3,40990.62,2,3,0,2,2,0.019141,0.924291,0.325321,0.05123,0.923851,0.48754,5,0.975081,0.97596371,0.00088271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.04,0.0,69.13,3,1,0,1,3,101.0,101.0,101.0,2.0,59.437845,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.57,66187.11,330949.83,4,5,0,4,1,0.011649,5.9995379999999985,2.763317,1.081541,5.998338,3.4504050000000004,9,13.80161865,13.816583499999998,0.014964848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,266.92,229013.67,0,858,1,6,0,0.0,24.229077,3.604257,0.0,0.0,0.0,859,0.0,3092.452215,3092.452215,4.0,47.28197462,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0
8969.36,132219.55,723883.25,7,5,0,3,2,0.0688,8.08,3.299829,0.25,6.8169,2.3547,12,16.4829009,16.49914564,0.016244741,1.0,0.376637288,0.0,0.0,0.0,1.0,1.0,0.376637,0.0,0
13.36,354.88,659012.85,1700,1793,0,6,2,0.819283,539.162751,4.239846,0.818863,539.162331,4.471371,3493,7601.330192,7602.044212999999,0.714021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163.06,0.5,327.12,2,2,0,2,2,5.026049,95.973951,50.5,0.044024,100.954992,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2758.09,5817.25,573595.73,54,73,0,8,6,0.01521,90.783122,2.70038,0.0,140.981442,3.649923,127,197.0958222,197.1277182,0.031895968,14.0,8427.68237,8035.68237,0.0,4.0,7.0,9.0,0.0,4.0,0
1.77,0.41,6.12,3,2,0,2,3,434.001122,1566.998878,1000.5,0.125418,1902.141658,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162.57,0.21,325.57,2,2,0,2,2,34.503324,66.49667600000001,50.5,0.68,100.319016,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1671.72,198934.83,0,119,1,3,0,0.0,1.15322,0.507942,0.0,0.0,0.0,120,0.0,60.44515642,60.44515642,2.0,2.063690624,0.0,0.0,0.0,2.0,2.0,0.723321,0.0,0
193.23,673.53,976677.5,4664,112,0,15,33,0.000614,70.0,23.33074,0.0,78.0,1.345006,4776,6273.107141,2613.042827,-3660.064314,1103.0,427539.1682,425265.0823,0.0,16.0,20.0,19.0,0.0,11.0,0
32.51,0.0,65.02,2,1,0,1,2,101.0,101.0,101.0,19.966849,81.032101,50.499475,3,100.99895,101.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9194.01,4617.62,584211.45,54,19,0,8,26,0.002991,7.001,1.519414,0.0,9.8,0.513259,73,27.716,28.86885821,1.15285821,83.0,32201.40193,5259.815326,0.0,12.0,42.0,41.0,0.0,9.0,0
687.23,133234.16,267842.77,2,2,0,2,1,0.5,1.985,1.2425,0.498629,1.983559,1.241094,4,2.48218758,2.485,0.00281242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.41,0.07,13.37,3,2,0,2,3,912.844919,1088.155081,1000.5,0.012606,1632.123724,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27285.64,2620.22,201480.33,7,4,0,4,4,0.045359,0.6175729999999999,0.274617,0.0,0.3,0.15629,11,1.094030959,1.09846778,0.004436821,7.0,314.6478186,270.7104527,0.0,1.0,3.0,3.0,0.01229,1.0,0
0.0,26153.11,130765.53,0,5,0,1,0,0.495,72.995,42.494,0.0,0.0,0.0,5,0.0,212.47,212.47,13.0,6411.542085,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0
164.27,0.0,328.53,2,1,0,1,2,101.0,101.0,101.0,0.1,100.899016,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,91.06,910557.38,0,9999,1,3441,0,0.0,0.1,2.4e-05,0.0,0.0,0.0,10000,0.0,0.243389089,0.243389089,4.0,105.8888889,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
159.05,5.4,328.9,2,2,0,2,2,39.455397,61.544603,50.5,0.174486,100.824488,50.499487,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
507.61,7229.58,229577.68,25,30,0,2,1,0.000123,1.002856,0.957879,0.716106,3.00025,1.148398,55,28.70995907,28.73638021,0.026421141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.25,56640.69,453247.53,8,8,0,5,1,0.197,36.979672,9.209608,0.196663,36.978928,9.208998,16,73.67198722,73.67686781,0.004880594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3876.19,7249.82,107886.43,11,9,0,8,4,0.089,24.56441,6.304369,0.005,39.0,4.314806,20,47.46286196,56.73932333,9.276461367,14.0,4544.127118,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0
0.0,11564.34,1006097.62,0,87,1,4,0,0.0,19.0,3.142793,0.0,0.0,0.0,88,0.0,273.423,273.423,2.0,0.002,0.0,0.0,0.0,1.0,1.0,0.001,0.0,0
4142.32,27334.24,295716.05,12,9,0,5,6,0.03,7.0,1.157254,0.0,8.999389,0.866915,21,10.40297769,10.41528471,0.012307025,6.0,6798.666384,6798.666384,0.0,3.0,2.0,2.0,49.124568,2.0,0
164.01,1.23,330.47,2,2,0,2,2,49.358545,51.641455,50.5,0.006351,100.992664,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.47,0.51,6.9,4,2,0,2,4,555.519956,1445.480044,1000.5,0.001078,1563.2126970000004,500.249528,6,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.52,0.0,64.57,3,1,0,1,3,101.0,101.0,101.0,0.99,53.846951,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.88,0.0,5.65,3,2,0,2,3,100.908512,1900.091488,1000.5,0.005,1488.594101,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3882.21,112584.17,0,29,1,2,0,0.0,122.36,55.688793,0.0,0.0,0.0,30,0.0,1614.975,1614.975,2.0,606.0148049,0.0,0.0,0.0,2.0,2.0,6.014805,0.0,0
126.91,2324.16,962892.12,390,393,0,7,3,0.1534849999999999,127.920291,1.461288,0.00958,127.919871,1.472109,783,574.1225346,574.2863556,0.163821005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40824.57,0.0,163298.27,4,0,0,0,3,0.0,0.0,0.0,0.0,0.007123,0.0017809999999999,4,0.00712304,0.0,-0.00712304,3.0,5.95e-10,5.95e-10,0.0,1.0,1.0,1.0,0.0,1.0,0
0.0,0.0,284789.62,1,1,0,1,1,6.704341,6.704341,6.704341,6.703921,6.703921,6.703921,2,6.70392091,6.70434091,0.00042,6.0,729.6976118,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0
0.0,2389.1,291470.43,0,122,1,3,0,0.0,0.519099,0.215652,0.0,0.0,0.0,123,0.0,26.30955478,26.30955478,4.0,2.877150036,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
71368.89,29524.85,789944.23,9,5,0,1,5,0.1,200.0,64.099002,0.206786,100.0,35.610066,14,320.49059680000005,320.4950100000001,0.00441315,5.0,3.618434277,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0
1915.27,2766.16,655650.78,299,30,0,14,78,0.126856,111.11853899999998,19.563769,0.0,80.0,2.449361,329,732.3590528,586.9130600999998,-145.4459927,118.0,2200764.613,1846207.7,0.0,27.0,31.0,33.0,0.0,18.0,0
2229.96,13369.46,398884.75,17,27,0,1,2,0.061499,0.116478,0.101103,0.065175,0.744969,0.160069,44,2.72117124,2.72978225,0.00861101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4211.31,40017.95,478078.32,28,9,0,7,12,0.015,1.0,0.310382,0.0,1.2314040000000002,0.090847,37,2.54371703,2.79344133,0.2497243,4.0,465.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0
31302.04,31174.66,406162.23,7,6,0,4,3,2.998791,95.231442,28.012415,0.0,0.5,0.144543,13,1.0118024,168.0744892,167.0626868,18.0,21202.57504,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0
953.88,1999.2,1290177.45,116,590,0,4,10,0.010048,4.983379,0.251807,0.0,10.157095,1.2887110000000002,706,149.4904358,148.5659374,-0.924498427,5.0,12967.2939,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0
0.0,2416.77,4833.53,0,2,1,1,0,0.545,2.045949,1.295474,0.0,0.0,0.0,3,0.0,2.5909487,2.5909487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.62,0.0,10.87,3,2,0,2,3,483.53456100000005,1517.465439,1000.5,0.753976,1940.377004,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5718.77,8471.74,797847.33,61,53,0,1,38,1.0,199.0,27.169528000000003,0.0,330.941999,30.769222,114,1876.922571,1439.985,-436.93757130000006,49.0,121981505.1,121977453.8,0.0,8.0,27.0,34.0,0.0,10.0,0
17.3,0.0,51.9,3,1,0,1,3,101.0,101.0,101.0,25.0,40.50131,33.665988,4,100.9979647,101.0,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.92,0.0,50.75,3,1,0,1,3,101.0,101.0,101.0,0.99895,54.136452,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.81,9864.92,335740.87,34,34,0,3,1,0.108,40.0,7.577323,0.103769,39.999195,7.575678999999999,68,257.5730988,257.6289828,0.055883939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63087.18,287.58,189836.72,3,2,0,1,1,0.095,0.195,0.145,0.000366,0.287704,0.096165,5,0.288496201,0.29,0.001503799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,0.0,7.98,4,2,0,2,4,511.528899,1489.471101,1000.5,0.001078,1475.019961,500.249528,6,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.17,5130.87,30810.22,6,6,0,2,6,0.005,13.281670000000002,3.224342,0.004522,13.28125,3.223885,12,19.34331103,19.34605,0.002738968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,55.78,1,1,0,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,2,20.00851204,20.009559,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,22678.02,226780.17,0,10,1,2,0,0.0,324.025,38.1085,0.0,0.0,0.0,11,0.0,381.085,381.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1237.6,3436.98,1067461.27,124,266,0,33,57,0.000694,51.931598,1.520553,0.0,40.0,3.628974,390,449.9927809,404.4669764,-45.52580451,144.0,2358909.331,426788.016,0.0,18.0,69.0,74.0,0.0,16.0,0
0.0,6237.1,274432.57,0,44,1,2,0,0.0,1.172264,0.958275,0.0,0.0,0.0,45,0.0,42.16410715,42.16410715,2.0,0.611814113,0.0,0.0,0.0,2.0,2.0,0.076174,0.0,0
5.06,1768.96,54128.18,9998,2,0,2,211,2.0,100.0,51.0,0.095013,14.971483,2.596055,10000,25955.35742,102.0,-25853.35742,7.0,624.1702267000002,319.1177249,0.0,1.0,6.0,6.0,0.0,1.0,0
1.98,8788.53,35162.07,4,4,0,2,4,0.891016,7.253004,2.613418,0.890545,7.252563,2.612966,8,10.45186462,10.45367001,0.001805388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107.51,0.29,323.1,3,2,0,2,2,41.709633,59.290367,50.5,6.954,53.858295,33.666157,5,100.9984698,101.0,0.001530218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.72,0.0,59.15,3,1,0,1,3,101.0,101.0,101.0,11.465655,45.38084,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.19,5034.48,20146.68,4,4,0,3,1,0.1,20.0,7.549477,0.09915,19.999283,7.548828,8,30.19531357,30.19790619,0.002592615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
164.78,0.21,329.98,2,2,0,2,2,26.666290000000004,74.33371,50.5,0.75,100.248974,50.499487,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.76,0.0,11.28,3,2,0,2,3,918.894883,1082.105117,1000.5,7.0,1589.337045,666.9993900000002,5,2000.998169,2001.0,0.001830667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
